;DENV46/1;DENV46/182;DENV73/1;DENV73/182
1;0.20576;0.40843;0.33487;0.40843
1;0.28638;0.40203;0.22232;0.40203
1;0.30886;0.47604;0.20408;0.47604
1;0.24921;0.31453;0.27739;0.31453
1;0.21163;0.25980;0.19485;0.25980
1;0.21969;0.21347;0.26803;0.21347
1;0.25192;0.52452;0.24076;0.52452
1;0.27617;0.38066;0.33632;0.38066
1;0.23479;0.35296;0.19943;0.35296
1;0.21359;0.25495;0.23413;0.25495
1;0.32836;0.23503;0.28300;0.23503
1;0.20172;0.28056;0.18258;0.28056
1;0.24977;0.35886;0.26661;0.35886
1;0.35001;0.41544;0.36750;0.41544
1;0.25480;0.35270;0.27936;0.35270
1;0.25495;0.45018;0.22694;0.45018
1;0.30508;0.30605;0.33773;0.30605
1;0.26480;0.26161;0.25372;0.26161
1;0.25590;0.43036;0.29854;0.43036
1;0.29064;0.43213;0.28404;0.43213
1;0.22137;0.25263;0.19279;0.25263
1;0.23258;0.53244;0.23763;0.53244
1;0.20159;0.19681;0.25258;0.19681
1;0.25263;0.44883;0.27247;0.44883
1;0.32745;0.60578;0.31938;0.60578
1;0.23662;0.33817;0.27449;0.33817
1;0.25674;0.26780;0.22641;0.26780
1;0.23062;0.27177;0.23460;0.27177
1;0.26830;0.30944;0.27030;0.30944
1;0.31559;0.36817;0.25416;0.36817
1;0.26184;0.24774;0.24037;0.24774
1;0.23202;0.30840;0.23358;0.30840
1;0.24529;0.32003;0.25491;0.32003
1;0.17735;0.23623;0.17281;0.23623
1;0.28564;0.36906;0.23894;0.36906
1;0.23776;0.52091;0.25697;0.52091
1;0.22236;0.33277;0.28623;0.33277
1;0.27711;0.33791;0.23551;0.33791
1;0.25494;0.52178;0.25124;0.52178
1;0.24706;0.39000;0.30012;0.39000
1;0.25812;0.28108;0.29913;0.28108
1;0.22091;0.47756;0.26818;0.47756
1;0.22903;0.27117;0.24828;0.27117
1;0.19136;0.17554;0.15732;0.17554
1;0.22934;0.33413;0.26727;0.33413
1;0.22861;0.30505;0.35554;0.30505
1;0.20219;0.35430;0.22554;0.35430
1;0.23630;0.31913;0.20112;0.31913
1;0.27353;0.31687;0.25222;0.31687
1;0.26864;0.34495;0.23297;0.34495
1;0.26075;0.40510;0.22878;0.40510
1;0.25602;0.27315;0.19874;0.27315
1;0.22289;0.48020;0.23223;0.48020
1;0.21690;0.26096;0.21272;0.26096
1;0.20571;0.24692;0.21070;0.24692
1;0.20408;0.46280;0.26406;0.46280
1;0.13556;0.21144;0.15910;0.21144
1;0.25317;0.21409;0.22388;0.21409
1;0.22159;0.33320;0.22257;0.33320
1;0.27127;0.33163;0.24213;0.33163
1;0.27744;0.37243;0.23140;0.37243
1;0.22963;0.45633;0.33810;0.45633
1;0.30677;0.43419;0.24543;0.43419
1;0.18793;0.28993;0.21287;0.28993
1;0.22343;0.44931;0.24344;0.44931
1;0.27536;0.30280;0.21405;0.30280
1;0.22896;0.43908;0.25711;0.43908
1;0.27111;0.41872;0.25193;0.41872
1;0.22077;0.45354;0.17244;0.45354
1;0.19080;0.25432;0.24908;0.25432
1;0.19689;0.44122;0.39988;0.44122
1;0.24540;0.29240;0.21360;0.29240
1;0.24927;0.40933;0.21959;0.40933
1;0.34424;0.44092;0.36951;0.44092
1;0.27004;0.20174;0.21294;0.20174
1;0.26480;0.34828;0.27302;0.34828
1;0.24322;0.33268;0.26689;0.33268
1;0.27092;0.30844;0.26826;0.30844
1;0.21852;0.33638;0.21980;0.33638
1;0.29758;0.35205;0.24618;0.35205
1;0.31670;0.41881;0.30993;0.41881
1;0.21837;0.21345;0.20334;0.21345
1;0.21671;0.33098;0.27589;0.33098
1;0.25540;0.27493;0.23204;0.27493
1;0.31914;0.43174;0.32217;0.43174
1;0.24811;0.32649;0.24821;0.32649
1;0.25046;0.23591;0.20846;0.23591
1;0.20643;0.23166;0.25023;0.23166
1;0.24856;0.57306;0.21085;0.57306
1;0.27343;0.23438;0.26426;0.23438
1;0.25771;0.55039;0.25836;0.55039
1;0.25283;0.40084;0.19771;0.40084
1;0.20838;0.31028;0.26530;0.31028
1;0.21749;0.22223;0.21225;0.22223
1;0.22212;0.32883;0.26268;0.32883
1;0.24386;0.39211;0.30014;0.39211
1;0.41468;0.63384;0.36881;0.63384
1;0.25528;0.36908;0.27494;0.36908
1;0.25083;0.26945;0.23137;0.26945
1;0.27080;0.34601;0.27142;0.34601
1;0.25867;0.35609;0.24517;0.35609
1;0.27397;0.39099;0.21454;0.39099
1;0.27995;0.26268;0.22653;0.26268
1;0.39535;0.53648;0.31760;0.53648
1;0.27113;0.45808;0.24563;0.45808
1;0.24086;0.30799;0.19277;0.30799
1;0.20957;0.45206;0.24455;0.45206
1;0.16795;0.16290;0.14434;0.16290
1;0.23761;0.26105;0.25632;0.26105
1;0.25015;0.32212;0.30099;0.32212
1;0.22556;0.33306;0.22275;0.33306
1;0.25159;0.19374;0.26960;0.19374
1;0.23061;0.24441;0.25276;0.24441
1;0.26982;0.23582;0.25478;0.23582
1;0.21049;0.35005;0.26333;0.35005
1;0.32635;0.29741;0.29180;0.29741
1;0.26451;0.24177;0.24832;0.24177
1;0.28260;0.27739;0.27189;0.27739
1;0.15160;0.15942;0.15659;0.15942
1;0.20813;0.31344;0.25411;0.31344
1;0.24765;0.31424;0.27880;0.31424
1;0.23870;0.33310;0.25474;0.33310
1;0.25910;0.39563;0.27677;0.39563
1;0.21832;0.24978;0.26016;0.24978
1;0.25462;0.22260;0.23583;0.22260
1;0.20122;0.36212;0.29931;0.36212
1;0.26068;0.30629;0.18021;0.30629
1;0.25885;0.44828;0.26724;0.44828
1;0.19802;0.35971;0.24607;0.35971
1;0.22660;0.30731;0.17864;0.30731
1;0.24880;0.33180;0.23607;0.33180
1;0.24971;0.33554;0.28338;0.33554
1;0.21498;0.28110;0.24694;0.28110
1;0.20654;0.48047;0.20207;0.48047
1;0.21844;0.29647;0.21858;0.29647
1;0.36213;0.52906;0.33715;0.52906
1;0.31244;0.26495;0.21005;0.26495
1;0.14900;0.18876;0.20203;0.18876
1;0.25638;0.51772;0.23396;0.51772
1;0.24605;0.46593;0.22287;0.46593
1;0.27440;0.39280;0.26804;0.39280
1;0.20927;0.24648;0.20789;0.24648
1;0.24260;0.40965;0.24445;0.40965
1;0.21331;0.25918;0.22228;0.25918
1;0.22017;0.56943;0.26494;0.56943
1;0.25912;0.20011;0.19990;0.20011
1;0.36282;0.42239;0.32562;0.42239
1;0.29977;0.49708;0.26357;0.49708
1;0.21534;0.38963;0.27893;0.38963
1;0.21090;0.31947;0.21863;0.31947
1;0.19804;0.54241;0.22853;0.54241
1;0.21525;0.31347;0.32602;0.31347
1;0.26425;0.33420;0.21258;0.33420
1;0.21060;0.20477;0.24587;0.20477
1;0.21439;0.29872;0.18811;0.29872
1;0.25672;0.49528;0.23908;0.49528
1;0.26201;0.26808;0.20391;0.26808
1;0.22912;0.48587;0.27527;0.48587
1;0.24348;0.31277;0.33559;0.31277
1;0.28409;0.33493;0.27379;0.33493
1;0.28240;0.36980;0.22446;0.36980
1;0.30138;0.36840;0.23417;0.36840
1;0.23779;0.43563;0.30191;0.43563
1;0.23674;0.35190;0.26468;0.35190
1;0.35524;0.49615;0.34503;0.49615
1;0.35420;0.62539;0.29998;0.62539
1;0.30753;0.32727;0.26946;0.32727
1;0.30049;0.33743;0.27264;0.33743
1;0.21730;0.27350;0.22550;0.27350
1;0.23386;0.45928;0.22547;0.45928
1;0.30533;0.30771;0.27423;0.30771
1;0.24141;0.44769;0.29280;0.44769
1;0.23952;0.33981;0.24820;0.33981
1;0.21968;0.26762;0.21970;0.26762
1;0.33240;0.39198;0.28132;0.39198
1;0.25705;0.30220;0.23578;0.30220
1;0.24105;0.45078;0.26692;0.45078
1;0.28562;0.33332;0.28504;0.33332
1;0.22429;0.20627;0.15667;0.20627
1;0.25602;0.27774;0.27538;0.27774
1;0.27150;0.28980;0.25144;0.28980
1;0.23903;0.44430;0.22391;0.44430
1;0.21544;0.32976;0.25615;0.32976
1;0.25820;0.30092;0.28071;0.30092
1;0.22917;0.24215;0.20869;0.24215
1;0.25608;0.24977;0.19019;0.24977
1;0.23086;0.48832;0.23601;0.48832
1;0.25620;0.25812;0.20051;0.25812
1;0.24185;0.32762;0.23821;0.32762
1;0.21617;0.24851;0.23504;0.24851
1;0.25892;0.35078;0.24262;0.35078
1;0.22248;0.28643;0.22747;0.28643
1;0.22126;0.28495;0.24882;0.28495
1;0.22898;0.33770;0.23464;0.33770
1;0.22861;0.27750;0.30775;0.27750
1;0.35166;0.42920;0.40938;0.42920
1;0.25775;0.33315;0.24811;0.33315
1;0.33810;0.33415;0.27400;0.33415
1;0.22367;0.37412;0.20753;0.37412
1;0.29989;0.41442;0.19505;0.41442
1;0.35757;0.43048;0.33718;0.43048
1;0.20605;0.39860;0.30334;0.39860
1;0.24849;0.24984;0.22888;0.24984
1;0.18327;0.28397;0.22275;0.28397
1;0.20926;0.50178;0.21771;0.50178
1;0.20412;0.30086;0.23888;0.30086
1;0.27859;0.48971;0.29298;0.48971
1;0.29837;0.29630;0.28571;0.29630
1;0.20995;0.28124;0.23469;0.28124
1;0.29341;0.32028;0.31429;0.32028
1;0.25115;0.37331;0.21086;0.37331
1;0.21284;0.44621;0.23315;0.44621
1;0.20365;0.45913;0.23577;0.45913
1;0.20686;0.38574;0.22339;0.38574
1;0.26868;0.34996;0.19591;0.34996
1;0.29999;0.32259;0.31768;0.32259
1;0.22607;0.36260;0.28711;0.36260
1;0.22730;0.21638;0.23578;0.21638
1;0.23403;0.30852;0.24834;0.30852
1;0.29585;0.27991;0.29829;0.27991
1;0.24663;0.24838;0.27404;0.24838
1;0.22912;0.34251;0.22810;0.34251
1;0.31464;0.50469;0.21180;0.50469
1;0.25203;0.48191;0.22911;0.48191
1;0.21274;0.26687;0.25120;0.26687
1;0.22634;0.47374;0.23568;0.47374
1;0.29599;0.43661;0.27154;0.43661
1;0.23425;0.18136;0.21419;0.18136
1;0.22471;0.48863;0.26081;0.48863
1;0.33501;0.53850;0.21436;0.53850
1;0.14696;0.13562;0.15170;0.13562
1;0.23487;0.40256;0.27239;0.40256
1;0.21788;0.38061;0.27910;0.38061
1;0.23868;0.35771;0.20973;0.35771
1;0.18613;0.28252;0.20327;0.28252
1;0.24883;0.27822;0.29444;0.27822
1;0.25381;0.43168;0.23840;0.43168
1;0.25885;0.29730;0.23454;0.29730
1;0.21683;0.20269;0.26806;0.20269
1;0.23461;0.27814;0.25282;0.27814
1;0.29825;0.41530;0.27784;0.41530
1;0.21719;0.30306;0.24496;0.30306
1;0.27138;0.41256;0.25144;0.41256
1;0.23704;0.27951;0.26903;0.27951
1;0.26283;0.46380;0.22955;0.46380
1;0.22128;0.21620;0.26873;0.21620
1;0.21881;0.42075;0.25600;0.42075
1;0.24260;0.23296;0.22534;0.23296
1;0.24958;0.53493;0.19239;0.53493
1;0.19978;0.27560;0.21774;0.27560
1;0.25883;0.42418;0.23372;0.42418
1;0.27359;0.34842;0.31041;0.34842
1;0.23616;0.32075;0.19578;0.32075
1;0.29914;0.38989;0.37075;0.38989
1;0.25332;0.27793;0.21362;0.27793
1;0.30947;0.41288;0.23502;0.41288
1;0.26059;0.36469;0.24975;0.36469
1;0.26399;0.41051;0.22143;0.41051
1;0.25239;0.50849;0.23472;0.50849
1;0.21119;0.23409;0.21160;0.23409
1;0.24751;0.31960;0.25486;0.31960
1;0.24605;0.45924;0.26220;0.45924
1;0.24836;0.20526;0.26528;0.20526
1;0.23542;0.30470;0.23984;0.30470
1;0.21954;0.35266;0.21601;0.35266
1;0.26040;0.34643;0.21675;0.34643
1;0.35993;0.55617;0.38364;0.55617
1;0.40058;0.52988;0.38092;0.52988
1;0.17342;0.16175;0.18909;0.16175
1;0.25983;0.42715;0.24685;0.42715
1;0.27270;0.44928;0.24314;0.44928
1;0.22891;0.23608;0.21703;0.23608
1;0.26216;0.35707;0.21964;0.35707
1;0.26031;0.26730;0.24031;0.26730
1;0.27304;0.42833;0.28498;0.42833
1;0.24943;0.49037;0.21591;0.49037
1;0.27445;0.41140;0.24349;0.41140
1;0.23801;0.21450;0.21644;0.21450
1;0.38864;0.37983;0.29953;0.37983
1;0.29504;0.43746;0.25803;0.43746
1;0.29093;0.46578;0.29191;0.46578
1;0.20244;0.41162;0.30014;0.41162
1;0.24601;0.30191;0.33876;0.30191
1;0.22505;0.25968;0.34620;0.25968
1;0.27384;0.36817;0.24447;0.36817
1;0.26451;0.43212;0.23104;0.43212
1;0.26089;0.27552;0.21576;0.27552
1;0.38323;0.46156;0.36741;0.46156
1;0.19822;0.31405;0.17749;0.31405
1;0.21904;0.57395;0.26388;0.57395
1;0.24886;0.32057;0.25397;0.32057
1;0.27189;0.34443;0.19356;0.34443
1;0.26557;0.26819;0.25714;0.26819
1;0.23258;0.22741;0.31391;0.22741
1;0.24168;0.44683;0.26036;0.44683
1;0.24732;0.32645;0.23233;0.32645
1;0.22754;0.50651;0.21933;0.50651
1;0.22419;0.45050;0.24691;0.45050
1;0.23663;0.27648;0.21487;0.27648
1;0.22799;0.36836;0.27475;0.36836
1;0.16267;0.12034;0.16713;0.12034
1;0.22611;0.37900;0.27306;0.37900
1;0.20852;0.41353;0.23584;0.41353
1;0.24473;0.48419;0.22817;0.48419
1;0.25685;0.29496;0.23984;0.29496
1;0.25531;0.47997;0.23437;0.47997
1;0.24535;0.51036;0.23300;0.51036
1;0.27015;0.42004;0.23611;0.42004
1;0.25268;0.26754;0.22102;0.26754
1;0.28669;0.26967;0.25611;0.26967
1;0.25014;0.31607;0.27830;0.31607
1;0.20371;0.27633;0.26903;0.27633
1;0.24970;0.23325;0.25989;0.23325
1;0.20395;0.38140;0.20236;0.38140
1;0.25071;0.33153;0.23949;0.33153
1;0.28515;0.25666;0.24487;0.25666
1;0.23302;0.31276;0.22197;0.31276
1;0.21081;0.32225;0.20307;0.32225
1;0.26235;0.45821;0.26757;0.45821
1;0.24659;0.31620;0.27843;0.31620
1;0.26626;0.33226;0.27828;0.33226
1;0.29602;0.33813;0.24474;0.33813
1;0.24334;0.40434;0.20396;0.40434
1;0.27523;0.43887;0.22647;0.43887
1;0.36022;0.49537;0.40029;0.49537
1;0.29913;0.48660;0.23235;0.48660
1;0.22650;0.23497;0.25194;0.23497
1;0.24671;0.23639;0.26792;0.23639
1;0.28382;0.28503;0.23082;0.28503
1;0.24047;0.51281;0.23193;0.51281
1;0.21620;0.44880;0.32010;0.44880
1;0.24573;0.31963;0.27720;0.31963
1;0.29815;0.42033;0.29288;0.42033
1;0.15493;0.11931;0.13945;0.11931
1;0.25202;0.52129;0.23975;0.52129
1;0.27502;0.52291;0.25981;0.52291
1;0.23080;0.38289;0.24150;0.38289
1;0.32578;0.54338;0.24975;0.54338
1;0.22979;0.52969;0.21209;0.52969
1;0.25019;0.52569;0.24249;0.52569
1;0.30168;0.33696;0.21754;0.33696
1;0.27897;0.36109;0.21702;0.36109
1;0.30289;0.23169;0.18111;0.23169
1;0.26795;0.37660;0.24421;0.37660
1;0.25741;0.29830;0.26183;0.29830
1;0.27222;0.37087;0.22276;0.37087
1;0.17827;0.16618;0.20031;0.16618
1;0.18126;0.33358;0.21368;0.33358
1;0.25602;0.40680;0.22845;0.40680
1;0.27834;0.35709;0.23145;0.35709
1;0.23559;0.45056;0.22260;0.45056
1;0.33100;0.23356;0.20253;0.23356
1;0.25866;0.29773;0.26135;0.29773
1;0.24185;0.37895;0.19721;0.37895
1;0.30163;0.36134;0.22845;0.36134
1;0.28589;0.43144;0.27866;0.43144
1;0.29797;0.49797;0.24843;0.49797
1;0.25201;0.31541;0.25387;0.31541
1;0.26188;0.30986;0.24056;0.30986
1;0.23928;0.29464;0.28166;0.29464
1;0.22781;0.45026;0.22963;0.45026
1;0.16327;0.13841;0.11322;0.13841
1;0.18640;0.21369;0.21120;0.21369
1;0.23495;0.36082;0.21977;0.36082
1;0.29008;0.47047;0.34256;0.47047
1;0.24363;0.25960;0.30236;0.25960
1;0.34030;0.41739;0.39078;0.41739
1;0.11780;0.11251;0.14261;0.11251
1;0.21229;0.20095;0.26634;0.20095
1;0.21740;0.32215;0.20410;0.32215
1;0.25777;0.27886;0.22076;0.27886
1;0.22779;0.35483;0.26651;0.35483
1;0.32641;0.40274;0.33801;0.40274
1;0.22433;0.42309;0.21953;0.42309
1;0.21693;0.51137;0.20544;0.51137
1;0.23300;0.29427;0.28221;0.29427
1;0.22953;0.43333;0.27902;0.43333
1;0.28521;0.32962;0.25425;0.32962
1;0.29667;0.24298;0.24418;0.24298
1;0.23397;0.31153;0.23088;0.31153
1;0.23868;0.24079;0.22400;0.24079
1;0.27689;0.35277;0.24096;0.35277
1;0.24979;0.39116;0.25151;0.39116
1;0.27173;0.46214;0.24312;0.46214
1;0.23941;0.28112;0.22738;0.28112
1;0.28264;0.49189;0.28322;0.49189
1;0.26332;0.46130;0.23833;0.46130
1;0.19768;0.41870;0.22562;0.41870
1;0.34598;0.38007;0.33688;0.38007
1;0.20500;0.45622;0.32069;0.45622
1;0.29670;0.31398;0.23754;0.31398
1;0.31230;0.53923;0.21109;0.53923
1;0.26537;0.31943;0.31460;0.31943
1;0.26365;0.38018;0.21695;0.38018
1;0.26174;0.34284;0.21754;0.34284
1;0.24030;0.37636;0.23800;0.37636
1;0.23877;0.42820;0.25047;0.42820
1;0.23512;0.41181;0.30008;0.41181
1;0.35386;0.38790;0.31289;0.38790
1;0.24889;0.48373;0.24246;0.48373
1;0.24667;0.34460;0.31099;0.34460
1;0.25944;0.20725;0.19542;0.20725
1;0.29321;0.42998;0.28851;0.42998
1;0.24063;0.34630;0.21210;0.34630
1;0.25197;0.47947;0.22986;0.47947
1;0.21432;0.37704;0.20344;0.37704
1;0.25804;0.40110;0.27327;0.40110
1;0.21035;0.38474;0.24845;0.38474
1;0.28145;0.31625;0.26177;0.31625
1;0.25260;0.46521;0.29603;0.46521
1;0.24635;0.34859;0.33092;0.34859
1;0.34561;0.36114;0.22993;0.36114
1;0.23968;0.29988;0.23796;0.29988
1;0.44206;0.52581;0.36229;0.52581
1;0.26769;0.28430;0.26289;0.28430
1;0.23726;0.27195;0.24357;0.27195
1;0.21019;0.32025;0.23235;0.32025
1;0.21695;0.30835;0.23347;0.30835
1;0.28252;0.45883;0.24329;0.45883
1;0.22328;0.33819;0.17675;0.33819
1;0.22956;0.48864;0.20183;0.48864
1;0.26295;0.49248;0.31598;0.49248
1;0.24665;0.26625;0.21116;0.26625
1;0.25173;0.23439;0.21164;0.23439
1;0.12870;0.17008;0.13034;0.17008
1;0.26260;0.33782;0.20342;0.33782
1;0.35368;0.46716;0.36593;0.46716
1;0.27899;0.48046;0.22407;0.48046
1;0.19589;0.33905;0.30838;0.33905
1;0.27223;0.40660;0.25081;0.40660
1;0.25153;0.31014;0.25883;0.31014
1;0.24541;0.32891;0.24259;0.32891
1;0.19468;0.45461;0.19762;0.45461
1;0.24836;0.32664;0.32742;0.32664
1;0.26292;0.46393;0.23173;0.46393
1;0.22183;0.35918;0.32196;0.35918
1;0.23474;0.50823;0.25346;0.50823
1;0.23774;0.38317;0.22147;0.38317
1;0.24572;0.30046;0.21743;0.30046
1;0.34606;0.61871;0.30845;0.61871
1;0.25576;0.35059;0.24166;0.35059
1;0.25042;0.35643;0.23940;0.35643
1;0.24245;0.42748;0.23897;0.42748
1;0.29905;0.49590;0.23652;0.49590
1;0.43694;0.42304;0.42227;0.42304
1;0.21018;0.16285;0.19937;0.16285
1;0.25965;0.30548;0.28989;0.30548
1;0.23284;0.50800;0.29003;0.50800
1;0.26119;0.19383;0.21655;0.19383
1;0.26241;0.34365;0.27484;0.34365
1;0.34626;0.43914;0.38856;0.43914
1;0.21361;0.35572;0.19710;0.35572
1;0.27875;0.38752;0.25564;0.38752
1;0.31390;0.38796;0.38674;0.38796
1;0.25073;0.42821;0.23301;0.42821
1;0.24672;0.48363;0.23364;0.48363
1;0.25188;0.29021;0.19319;0.29021
1;0.24941;0.28194;0.25174;0.28194
1;0.37372;0.39791;0.29530;0.39791
1;0.21674;0.50709;0.25019;0.50709
1;0.24595;0.20826;0.26866;0.20826
1;0.22924;0.25733;0.21568;0.25733
1;0.22807;0.25636;0.29205;0.25636
1;0.26215;0.28464;0.29623;0.28464
1;0.34601;0.33418;0.26344;0.33418
1;0.23053;0.40849;0.25520;0.40849
1;0.31327;0.21993;0.24611;0.21993
1;0.22503;0.37048;0.19028;0.37048
1;0.28652;0.43153;0.28486;0.43153
1;0.28237;0.31361;0.34458;0.31361
1;0.18614;0.22270;0.22599;0.22270
1;0.24731;0.31633;0.22581;0.31633
1;0.22788;0.25223;0.19009;0.25223
1;0.21917;0.39017;0.18554;0.39017
1;0.26066;0.31405;0.24057;0.31405
1;0.20023;0.36236;0.27450;0.36236
1;0.22576;0.39451;0.20771;0.39451
1;0.22131;0.54045;0.24203;0.54045
1;0.32051;0.25042;0.25930;0.25042
1;0.34055;0.45240;0.28257;0.45240
1;0.33516;0.39840;0.29553;0.39840
1;0.23093;0.47574;0.31250;0.47574
1;0.24570;0.49129;0.33111;0.49129
1;0.22505;0.23778;0.21615;0.23778
1;0.29340;0.26876;0.19632;0.26876
1;0.22274;0.31534;0.24112;0.31534
1;0.22532;0.26787;0.22683;0.26787
1;0.27468;0.27757;0.24577;0.27757
1;0.20390;0.53001;0.21779;0.53001
1;0.25349;0.26783;0.28785;0.26783
1;0.23403;0.35076;0.30427;0.35076
1;0.21659;0.22763;0.22190;0.22763
1;0.28790;0.22973;0.24800;0.22973
1;0.18853;0.23101;0.17876;0.23101
1;0.22932;0.21828;0.22467;0.21828
1;0.23886;0.31355;0.19500;0.31355
1;0.22705;0.45569;0.24353;0.45569
1;0.26302;0.28504;0.17876;0.28504
1;0.23108;0.33321;0.22885;0.33321
1;0.27326;0.23626;0.20216;0.23626
1;0.31377;0.33753;0.24144;0.33753
1;0.32542;0.35647;0.20971;0.35647
1;0.39464;0.48318;0.37183;0.48318
1;0.28149;0.57704;0.21438;0.57704
1;0.29624;0.39526;0.27565;0.39526
1;0.27846;0.28962;0.25763;0.28962
1;0.24382;0.41023;0.30323;0.41023
1;0.21169;0.20252;0.23006;0.20252
1;0.24652;0.46464;0.23852;0.46464
1;0.25306;0.29465;0.22915;0.29465
1;0.20280;0.37528;0.24244;0.37528
1;0.38454;0.47771;0.37829;0.47771
1;0.26906;0.22210;0.21058;0.22210
1;0.32126;0.50058;0.33427;0.50058
1;0.27531;0.47530;0.26785;0.47530
1;0.32919;0.31803;0.26468;0.31803
1;0.23881;0.42567;0.25765;0.42567
1;0.24983;0.27532;0.27664;0.27532
1;0.23912;0.24755;0.26083;0.24755
1;0.22571;0.27198;0.29083;0.27198
1;0.24590;0.41875;0.27980;0.41875
1;0.24955;0.39483;0.21097;0.39483
1;0.36263;0.54764;0.27927;0.54764
1;0.27325;0.36659;0.24411;0.36659
1;0.22354;0.29728;0.23339;0.29728
1;0.30093;0.37122;0.21654;0.37122
1;0.22285;0.27950;0.25674;0.27950
1;0.25318;0.26495;0.26936;0.26495
1;0.19296;0.30959;0.20388;0.30959
1;0.19831;0.24346;0.22328;0.24346
1;0.23598;0.27505;0.27403;0.27505
1;0.30454;0.24507;0.21379;0.24507
1;0.30407;0.25017;0.22390;0.25017
1;0.24475;0.32615;0.25857;0.32615
1;0.23001;0.28393;0.26586;0.28393
1;0.25363;0.36475;0.28065;0.36475
1;0.21236;0.27628;0.20139;0.27628
1;0.27497;0.42715;0.28138;0.42715
1;0.20948;0.26099;0.19923;0.26099
1;0.22941;0.26357;0.34426;0.26357
1;0.24642;0.22985;0.24909;0.22985
1;0.23155;0.25443;0.31938;0.25443
1;0.19649;0.56322;0.23833;0.56322
1;0.20497;0.28865;0.22159;0.28865
1;0.23008;0.24773;0.26025;0.24773
1;0.23456;0.38029;0.20615;0.38029
1;0.24731;0.41061;0.30625;0.41061
1;0.23615;0.43761;0.34744;0.43761
1;0.21790;0.41682;0.25591;0.41682
1;0.22143;0.29844;0.22114;0.29844
1;0.27082;0.44782;0.25242;0.44782
1;0.30553;0.31847;0.29489;0.31847
1;0.32874;0.32597;0.37135;0.32597
1;0.25510;0.36519;0.20863;0.36519
1;0.18681;0.23781;0.20956;0.23781
1;0.15410;0.17756;0.15195;0.17756
1;0.24563;0.34009;0.25889;0.34009
1;0.21551;0.39304;0.28869;0.39304
1;0.37719;0.39557;0.36046;0.39557
1;0.29732;0.36702;0.29364;0.36702
1;0.24998;0.29321;0.23581;0.29321
1;0.27155;0.33032;0.20690;0.33032
1;0.23243;0.35387;0.23782;0.35387
1;0.13104;0.14874;0.10430;0.14874
1;0.23093;0.34887;0.31915;0.34887
1;0.33352;0.34083;0.20126;0.34083
1;0.27972;0.39613;0.26660;0.39613
1;0.24749;0.47510;0.26042;0.47510
1;0.20768;0.17098;0.20811;0.17098
1;0.34865;0.50927;0.21664;0.50927
1;0.28326;0.26990;0.25071;0.26990
1;0.29583;0.29549;0.29810;0.29549
1;0.27075;0.26650;0.27618;0.26650
1;0.24325;0.39330;0.23805;0.39330
1;0.30024;0.51460;0.38355;0.51460
1;0.24795;0.29466;0.22217;0.29466
1;0.28621;0.30557;0.26888;0.30557
1;0.21084;0.43669;0.21534;0.43669
1;0.25581;0.45414;0.24721;0.45414
1;0.23698;0.33295;0.24651;0.33295
1;0.27236;0.32331;0.34331;0.32331
1;0.22545;0.28203;0.27969;0.28203
1;0.26273;0.42925;0.26312;0.42925
1;0.24616;0.47264;0.21586;0.47264
1;0.26281;0.42010;0.24086;0.42010
1;0.25393;0.28397;0.22363;0.28397
1;0.21382;0.22415;0.25246;0.22415
1;0.16862;0.23032;0.19259;0.23032
1;0.24075;0.23597;0.26325;0.23597
1;0.26750;0.30935;0.28217;0.30935
1;0.23654;0.30481;0.19799;0.30481
1;0.26930;0.36200;0.33131;0.36200
1;0.25600;0.52625;0.23060;0.52625
1;0.24162;0.41103;0.24567;0.41103
1;0.31891;0.60867;0.26068;0.60867
1;0.24421;0.29725;0.23847;0.29725
1;0.24262;0.21009;0.22100;0.21009
1;0.31855;0.46653;0.36549;0.46653
1;0.25664;0.39793;0.33503;0.39793
1;0.23995;0.29633;0.22295;0.29633
1;0.26298;0.36877;0.22605;0.36877
1;0.20795;0.28489;0.22843;0.28489
1;0.23155;0.34132;0.21919;0.34132
1;0.22985;0.44523;0.30177;0.44523
1;0.22787;0.18612;0.23128;0.18612
1;0.25972;0.26250;0.27944;0.26250
1;0.26663;0.23095;0.22496;0.23095
1;0.34473;0.35343;0.37459;0.35343
1;0.25487;0.22983;0.27356;0.22983
1;0.33767;0.47440;0.24964;0.47440
1;0.28880;0.36580;0.31025;0.36580
1;0.31387;0.48278;0.37532;0.48278
1;0.24900;0.39872;0.22792;0.39872
1;0.24954;0.31575;0.27789;0.31575
1;0.33296;0.38131;0.34833;0.38131
1;0.32977;0.36763;0.21943;0.36763
1;0.24020;0.39210;0.31467;0.39210
1;0.22765;0.26343;0.30799;0.26343
1;0.22317;0.35764;0.25301;0.35764
1;0.28067;0.32368;0.24564;0.32368
1;0.23379;0.20709;0.23420;0.20709
1;0.22407;0.28862;0.23678;0.28862
1;0.22565;0.25955;0.20357;0.25955
1;0.24685;0.41049;0.24053;0.41049
1;0.25589;0.41568;0.24001;0.41568
1;0.27481;0.30334;0.28682;0.30334
1;0.28548;0.33866;0.27267;0.33866
1;0.18900;0.13466;0.16783;0.13466
1;0.27367;0.48225;0.28293;0.48225
1;0.28029;0.43609;0.26292;0.43609
1;0.27130;0.36554;0.20742;0.36554
1;0.30357;0.42756;0.29829;0.42756
1;0.25428;0.26699;0.23244;0.26699
1;0.38060;0.39795;0.37090;0.39795
1;0.23184;0.27088;0.19191;0.27088
