;DENV46/1;DENV46/182;DENV73/1;DENV73/182
y12927;0.27002;0.36005;0.30631;0.36005
y12928;0.29434;0.31918;0.21189;0.31918
y12929;0.29822;0.26593;0.29382;0.26593
y12930;0.28572;0.32931;0.26127;0.32931
y12931;0.19592;0.27338;0.23320;0.27338
y12932;0.24476;0.39400;0.27384;0.39400
y12933;0.38680;0.40681;0.35872;0.40681
y12934;0.23517;0.24771;0.23844;0.24771
y12935;0.35645;0.44393;0.31072;0.44393
y12936;0.20704;0.26492;0.23149;0.26492
y12937;0.20243;0.44018;0.23538;0.44018
y12938;0.20266;0.31676;0.27150;0.31676
y12939;0.26705;0.47757;0.24548;0.47757
y12940;0.22318;0.38520;0.29372;0.38520
y12941;0.30681;0.33592;0.24349;0.33592
y12942;0.25210;0.50934;0.22463;0.50934
y12943;0.27270;0.38097;0.24619;0.38097
y12944;0.28048;0.40933;0.23432;0.40933
y12945;0.25385;0.49931;0.22800;0.49931
y12946;0.24335;0.28663;0.22756;0.28663
y12947;0.24659;0.33489;0.22459;0.33489
y12948;0.26200;0.33559;0.26213;0.33559
y12949;0.36180;0.58386;0.36583;0.58386
y12950;0.24352;0.33615;0.21887;0.33615
y12951;0.20699;0.24436;0.24054;0.24436
y12952;0.24694;0.44177;0.25403;0.44177
y12953;0.35201;0.55250;0.36147;0.55250
y12954;0.24004;0.37302;0.20894;0.37302
y12955;0.23057;0.39914;0.28924;0.39914
y12956;0.22832;0.31650;0.29708;0.31650
y12957;0.25342;0.21322;0.21274;0.21322
y12958;0.24162;0.41932;0.27953;0.41932
y12959;0.22769;0.45999;0.22031;0.45999
y12960;0.25133;0.23400;0.25182;0.23400
y12961;0.24972;0.44274;0.21613;0.44274
y12962;0.23647;0.22951;0.22831;0.22951
y12963;0.25288;0.47607;0.24340;0.47607
y12964;0.17200;0.15774;0.14982;0.15774
y12965;0.24591;0.23723;0.27125;0.23723
y12966;0.22342;0.20593;0.19581;0.20593
y12967;0.35842;0.57875;0.28772;0.57875
y12968;0.26533;0.35702;0.26787;0.35702
y12969;0.24256;0.28611;0.27401;0.28611
y12970;0.21319;0.28410;0.26542;0.28410
y12971;0.22338;0.30330;0.23734;0.30330
y12972;0.25448;0.34321;0.24679;0.34321
y12973;0.25829;0.37682;0.21965;0.37682
y12974;0.30568;0.25027;0.23500;0.25027
y12975;0.24620;0.33308;0.30739;0.33308
y12976;0.27971;0.34753;0.30637;0.34753
y12977;0.24728;0.37741;0.21544;0.37741
y12978;0.20350;0.57545;0.23088;0.57545
y12979;0.21907;0.26050;0.29081;0.26050
y12980;0.24805;0.39062;0.25809;0.39062
y12981;0.27114;0.25162;0.21091;0.25162
y12982;0.27038;0.40427;0.22956;0.40427
y12983;0.23835;0.41977;0.24016;0.41977
y12984;0.28388;0.34808;0.21045;0.34808
y12985;0.19295;0.17292;0.18648;0.17292
y12986;0.22996;0.33355;0.22965;0.33355
y12987;0.25572;0.26322;0.21160;0.26322
y12988;0.26995;0.36903;0.22667;0.36903
y12989;0.24276;0.43790;0.24658;0.43790
y12990;0.22675;0.29318;0.24117;0.29318
y12991;0.21229;0.33669;0.20080;0.33669
y12992;0.19530;0.33518;0.22477;0.33518
y12993;0.24569;0.19292;0.27211;0.19292
y12994;0.24610;0.32563;0.29100;0.32563
y12995;0.26220;0.54362;0.22210;0.54362
y12996;0.27613;0.36647;0.21287;0.36647
y12997;0.18090;0.22381;0.20373;0.22381
y12998;0.21933;0.26773;0.27279;0.26773
y12999;0.23506;0.45040;0.23866;0.45040
y13000;0.25911;0.32204;0.22648;0.32204
y13001;0.36816;0.57639;0.33297;0.57639
y13002;0.27507;0.19676;0.16195;0.19676
y13003;0.27357;0.38655;0.32446;0.38655
y13004;0.29175;0.26811;0.27227;0.26811
y13005;0.28796;0.25570;0.26964;0.25570
y13006;0.33104;0.44557;0.35083;0.44557
y13007;0.25293;0.42162;0.27757;0.42162
y13008;0.25976;0.50335;0.26521;0.50335
y13009;0.25821;0.52581;0.23159;0.52581
y13010;0.24030;0.32845;0.30079;0.32845
y13011;0.23517;0.30301;0.25182;0.30301
y13012;0.25611;0.26067;0.27473;0.26067
y13013;0.25570;0.24968;0.26684;0.24968
y13014;0.22868;0.34721;0.22159;0.34721
y13015;0.21404;0.28768;0.22205;0.28768
y13016;0.26294;0.28827;0.22390;0.28827
y13017;0.38916;0.46977;0.38005;0.46977
y13018;0.23941;0.28840;0.20869;0.28840
y13019;0.25431;0.42858;0.26284;0.42858
y13020;0.26894;0.40477;0.30748;0.40477
y13021;0.22823;0.37683;0.30934;0.37683
y13022;0.36613;0.47293;0.33681;0.47293
y13023;0.21655;0.33614;0.19884;0.33614
y13024;0.20911;0.39827;0.27482;0.39827
y13025;0.34295;0.36975;0.25255;0.36975
y13026;0.24111;0.32605;0.26772;0.32605
y13027;0.13200;0.13703;0.18002;0.13703
y13028;0.28089;0.32724;0.23006;0.32724
y13029;0.26185;0.30499;0.27993;0.30499
y13030;0.28291;0.30136;0.18502;0.30136
y13031;0.28526;0.43227;0.28324;0.43227
y13032;0.24511;0.43644;0.32056;0.43644
y13033;0.37830;0.42569;0.34689;0.42569
y13034;0.24062;0.28149;0.26251;0.28149
y13035;0.29805;0.48271;0.31064;0.48271
y13036;0.22613;0.26722;0.24606;0.26722
y13037;0.31804;0.41649;0.33769;0.41649
y13038;0.23508;0.45929;0.28089;0.45929
y13039;0.20504;0.34330;0.41067;0.34330
y13040;0.20710;0.40515;0.28396;0.40515
y13041;0.23097;0.35033;0.23392;0.35033
y13042;0.22055;0.30065;0.18913;0.30065
y13043;0.21973;0.33282;0.32351;0.33282
y13044;0.22472;0.30219;0.23555;0.30219
y13045;0.18972;0.22010;0.20050;0.22010
y13046;0.20225;0.31079;0.24738;0.31079
y13047;0.25440;0.37655;0.33261;0.37655
y13048;0.22644;0.24582;0.21683;0.24582
y13049;0.23091;0.25351;0.26570;0.25351
y13050;0.20032;0.44537;0.34311;0.44537
y13051;0.30617;0.29161;0.25671;0.29161
y13052;0.20136;0.22588;0.24374;0.22588
y13053;0.24125;0.38968;0.23028;0.38968
y13054;0.26782;0.36841;0.22176;0.36841
y13055;0.37773;0.45128;0.38904;0.45128
y13056;0.36983;0.38498;0.32319;0.38498
y13057;0.25460;0.33040;0.21889;0.33040
y13058;0.23698;0.29921;0.20666;0.29921
y13059;0.25835;0.24206;0.29779;0.24206
y13060;0.26487;0.27273;0.27442;0.27273
y13061;0.19719;0.24389;0.32176;0.24389
y13062;0.23532;0.33830;0.23473;0.33830
y13063;0.25255;0.26835;0.25697;0.26835
y13064;0.26752;0.47976;0.25136;0.47976
y13065;0.19832;0.29569;0.19504;0.29569
y13066;0.25355;0.27681;0.25299;0.27681
y13067;0.25231;0.47938;0.23671;0.47938
y13068;0.24676;0.45119;0.19259;0.45119
y13069;0.25928;0.23844;0.20803;0.23844
y13070;0.28918;0.42894;0.28438;0.42894
y13071;0.23390;0.27631;0.21348;0.27631
y13072;0.21914;0.23590;0.19397;0.23590
y13073;0.23057;0.41308;0.23586;0.41308
y13074;0.26504;0.41104;0.23824;0.41104
y13075;0.26023;0.22683;0.20655;0.22683
y13076;0.36743;0.42148;0.34673;0.42148
y13077;0.21081;0.40759;0.25949;0.40759
y13078;0.21181;0.44250;0.28280;0.44250
y13079;0.23285;0.35445;0.28058;0.35445
y13080;0.23187;0.34534;0.24032;0.34534
y13081;0.24641;0.49981;0.19162;0.49981
y13082;0.26288;0.29294;0.29403;0.29294
y13083;0.26923;0.39591;0.29055;0.39591
y13084;0.22208;0.43465;0.20521;0.43465
y13085;0.17164;0.13503;0.18575;0.13503
y13086;0.27112;0.27583;0.23284;0.27583
y13087;0.25331;0.25413;0.19520;0.25413
y13088;0.35610;0.41608;0.31356;0.41608
y13089;0.23683;0.51116;0.21539;0.51116
y13090;0.23767;0.35044;0.29355;0.35044
y13091;0.21822;0.14895;0.21397;0.14895
y13092;0.32650;0.27327;0.28341;0.27327
y13093;0.33918;0.35305;0.35113;0.35305
y13094;0.32366;0.57288;0.35669;0.57288
y13095;0.32974;0.30793;0.30760;0.30793
y13096;0.25315;0.44384;0.22289;0.44384
y13097;0.26802;0.43767;0.25608;0.43767
y13098;0.20762;0.53647;0.25313;0.53647
y13099;0.23602;0.44487;0.27858;0.44487
y13100;0.23416;0.52232;0.22484;0.52232
y13101;0.26829;0.37437;0.24130;0.37437
y13102;0.24942;0.21613;0.27031;0.21613
y13103;0.26837;0.27573;0.28534;0.27573
y13104;0.20906;0.25548;0.22617;0.25548
y13105;0.22329;0.31665;0.33230;0.31665
y13106;0.24530;0.38395;0.19155;0.38395
y13107;0.24304;0.26419;0.24128;0.26419
y13108;0.21386;0.21689;0.21661;0.21689
y13109;0.22959;0.33321;0.27192;0.33321
y13110;0.24623;0.31080;0.21125;0.31080
y13111;0.27008;0.29679;0.25259;0.29679
y13112;0.22730;0.30390;0.30541;0.30390
y13113;0.23226;0.38498;0.24000;0.38498
y13114;0.30470;0.30323;0.21837;0.30323
y13115;0.22516;0.27148;0.25155;0.27148
y13116;0.21712;0.42302;0.23924;0.42302
y13117;0.31609;0.55209;0.30492;0.55209
y13118;0.16444;0.20960;0.16684;0.20960
y13119;0.27412;0.34099;0.21586;0.34099
y13120;0.23140;0.31065;0.24631;0.31065
y13121;0.28402;0.33695;0.26781;0.33695
y13122;0.21931;0.44996;0.25237;0.44996
y13123;0.29736;0.23587;0.23309;0.23587
y13124;0.24155;0.27076;0.28606;0.27076
y13125;0.24600;0.30854;0.28085;0.30854
y13126;0.20572;0.29698;0.24871;0.29698
y13127;0.20440;0.45145;0.25058;0.45145
y13128;0.25963;0.21830;0.27104;0.21830
y13129;0.24588;0.44416;0.31905;0.44416
y13130;0.32705;0.42763;0.31640;0.42763
y13131;0.25062;0.47846;0.20949;0.47846
y13132;0.21195;0.33917;0.28683;0.33917
y13133;0.24886;0.18470;0.24998;0.18470
y13134;0.23351;0.37691;0.25710;0.37691
y13135;0.22905;0.36160;0.20831;0.36160
y13136;0.25397;0.29742;0.22251;0.29742
y13137;0.32654;0.38178;0.25068;0.38178
y13138;0.28747;0.19845;0.31187;0.19845
y13139;0.26168;0.31504;0.27005;0.31504
y13140;0.10239;0.13571;0.13180;0.13571
y13141;0.26616;0.53938;0.30202;0.53938
y13142;0.22399;0.37765;0.21978;0.37765
y13143;0.31902;0.44583;0.32182;0.44583
y13144;0.26520;0.35300;0.31832;0.35300
y13145;0.27573;0.43175;0.22537;0.43175
y13146;0.25365;0.48431;0.26671;0.48431
y13147;0.25497;0.46186;0.23745;0.46186
y13148;0.21264;0.39197;0.24848;0.39197
y13149;0.40168;0.50624;0.37744;0.50624
y13150;0.22081;0.35148;0.31038;0.35148
y13151;0.36822;0.33312;0.33990;0.33312
y13152;0.28035;0.35757;0.23653;0.35757
y13153;0.38720;0.42795;0.39566;0.42795
y13154;0.22877;0.33566;0.26689;0.33566
y13155;0.33014;0.38639;0.26786;0.38639
y13156;0.29135;0.32119;0.26183;0.32119
y13157;0.23308;0.27559;0.19925;0.27559
y13158;0.20025;0.31179;0.25241;0.31179
y13159;0.19786;0.28486;0.23732;0.28486
y13160;0.21685;0.22998;0.23938;0.22998
y13161;0.17634;0.21615;0.21589;0.21615
y13162;0.28829;0.53164;0.28585;0.53164
y13163;0.36090;0.39363;0.31762;0.39363
y13164;0.27140;0.27216;0.22016;0.27216
y13165;0.24351;0.35028;0.29267;0.35028
y13166;0.21373;0.22237;0.21526;0.22237
y13167;0.28394;0.27015;0.32722;0.27015
y13168;0.28734;0.32546;0.24226;0.32546
y13169;0.24163;0.35121;0.42966;0.35121
y13170;0.24632;0.33715;0.28362;0.33715
y13171;0.23258;0.21398;0.20149;0.21398
y13172;0.21607;0.23439;0.22714;0.23439
y13173;0.23351;0.36675;0.17968;0.36675
y13174;0.29417;0.44830;0.28982;0.44830
y13175;0.26506;0.32253;0.27298;0.32253
y13176;0.17566;0.18046;0.18041;0.18046
y13177;0.21077;0.47679;0.22242;0.47679
y13178;0.23206;0.30804;0.28641;0.30804
y13179;0.24715;0.58831;0.22622;0.58831
y13180;0.22112;0.26858;0.20672;0.26858
y13181;0.24746;0.31511;0.28778;0.31511
y13182;0.23968;0.39339;0.35605;0.39339
y13183;0.27502;0.19712;0.23056;0.19712
y13184;0.22684;0.33543;0.27278;0.33543
y13185;0.21611;0.22141;0.24510;0.22141
y13186;0.24558;0.51619;0.21310;0.51619
y13187;0.19972;0.27186;0.22932;0.27186
y13188;0.20945;0.22427;0.22391;0.22427
y13189;0.26990;0.36832;0.35739;0.36832
y13190;0.21674;0.34802;0.33064;0.34802
y13191;0.25771;0.47126;0.25495;0.47126
y13192;0.25663;0.36561;0.22460;0.36561
y13193;0.29373;0.45896;0.24369;0.45896
y13194;0.29031;0.47821;0.24215;0.47821
y13195;0.28028;0.43098;0.27946;0.43098
y13196;0.23430;0.32565;0.27005;0.32565
y13197;0.20431;0.31457;0.20464;0.31457
y13198;0.26596;0.26803;0.21596;0.26803
y13199;0.31989;0.35166;0.33292;0.35166
y13200;0.24053;0.31313;0.20419;0.31313
y13201;0.24393;0.26770;0.28017;0.26770
y13202;0.23793;0.48812;0.22684;0.48812
y13203;0.30014;0.28021;0.22207;0.28021
y13204;0.17814;0.21925;0.20388;0.21925
y13205;0.20354;0.32804;0.24053;0.32804
y13206;0.26278;0.30492;0.28450;0.30492
y13207;0.29224;0.23629;0.25358;0.23629
y13208;0.19284;0.23744;0.23740;0.23744
y13209;0.24666;0.30029;0.25741;0.30029
y13210;0.23975;0.28442;0.32703;0.28442
y13211;0.24979;0.38519;0.25981;0.38519
y13212;0.26963;0.35190;0.36151;0.35190
y13213;0.22080;0.51248;0.28665;0.51248
y13214;0.22020;0.23262;0.20802;0.23262
y13215;0.24159;0.33681;0.30970;0.33681
y13216;0.23229;0.27593;0.21508;0.27593
y13217;0.30434;0.38918;0.18121;0.38918
y13218;0.25524;0.25871;0.22609;0.25871
y13219;0.34150;0.44039;0.36110;0.44039
y13220;0.24257;0.29924;0.38705;0.29924
y13221;0.24093;0.34971;0.32100;0.34971
y13222;0.22133;0.34833;0.25554;0.34833
y13223;0.28246;0.42757;0.23838;0.42757
y13224;0.20498;0.31260;0.25108;0.31260
y13225;0.23990;0.29768;0.27909;0.29768
y13226;0.28602;0.43736;0.24596;0.43736
y13227;0.26934;0.50395;0.24362;0.50395
y13228;0.30158;0.37638;0.21501;0.37638
y13229;0.26622;0.42912;0.27666;0.42912
y13230;0.23209;0.35922;0.39590;0.35922
y13231;0.24344;0.54259;0.24860;0.54259
y13232;0.27293;0.46254;0.18292;0.46254
y13233;0.25337;0.51937;0.27359;0.51937
y13234;0.26619;0.35198;0.29766;0.35198
y13235;0.22852;0.21799;0.22781;0.21799
y13236;0.23548;0.44153;0.24727;0.44153
y13237;0.27073;0.27130;0.19593;0.27130
y13238;0.24349;0.35015;0.21754;0.35015
y13239;0.18214;0.16826;0.19600;0.16826
y13240;0.21569;0.26465;0.19984;0.26465
y13241;0.23082;0.55610;0.21601;0.55610
y13242;0.29591;0.23418;0.24350;0.23418
y13243;0.28674;0.28445;0.23239;0.28445
y13244;0.38513;0.45409;0.25605;0.45409
y13245;0.26601;0.30744;0.27170;0.30744
y13246;0.24341;0.22608;0.25592;0.22608
y13247;0.24163;0.34370;0.39640;0.34370
y13248;0.21762;0.29751;0.25670;0.29751
y13249;0.28575;0.51493;0.26710;0.51493
y13250;0.10706;0.08570;0.10698;0.08570
y13251;0.24049;0.48007;0.20721;0.48007
y13252;0.28241;0.29496;0.24690;0.29496
y13253;0.25442;0.35727;0.24449;0.35727
y13254;0.24553;0.31303;0.27801;0.31303
y13255;0.26272;0.36251;0.23901;0.36251
y13256;0.21085;0.53695;0.26094;0.53695
y13257;0.30906;0.53869;0.30976;0.53869
y13258;0.24216;0.22602;0.23446;0.22602
y13259;0.26955;0.29065;0.31208;0.29065
y13260;0.24402;0.39814;0.28568;0.39814
y13261;0.25086;0.38849;0.21148;0.38849
y13262;0.26317;0.31789;0.24051;0.31789
y13263;0.24589;0.31514;0.27715;0.31514
y13264;0.24338;0.36347;0.22641;0.36347
y13265;0.33912;0.43815;0.36386;0.43815
y13266;0.25270;0.44442;0.32064;0.44442
y13267;0.17407;0.51587;0.24298;0.51587
y13268;0.23813;0.30099;0.28134;0.30099
y13269;0.26763;0.64477;0.29107;0.64477
y13270;0.27831;0.32763;0.20859;0.32763
y13271;0.23181;0.41016;0.26097;0.41016
y13272;0.29296;0.32842;0.25913;0.32842
y13273;0.24963;0.54793;0.24261;0.54793
y13274;0.23238;0.34509;0.33736;0.34509
y13275;0.25560;0.34048;0.28325;0.34048
y13276;0.23801;0.30154;0.23636;0.30154
y13277;0.22032;0.43396;0.22595;0.43396
y13278;0.22058;0.41836;0.25760;0.41836
y13279;0.29721;0.36146;0.25646;0.36146
y13280;0.19533;0.45073;0.25184;0.45073
y13281;0.26980;0.34436;0.30075;0.34436
y13282;0.23462;0.34633;0.22110;0.34633
y13283;0.23751;0.42369;0.21946;0.42369
y13284;0.29586;0.40256;0.24965;0.40256
y13285;0.24103;0.24242;0.23555;0.24242
y13286;0.25554;0.53532;0.22821;0.53532
y13287;0.15458;0.15895;0.13656;0.15895
y13288;0.20080;0.19818;0.19546;0.19818
y13289;0.23594;0.39514;0.21133;0.39514
y13290;0.25669;0.39435;0.24702;0.39435
y13291;0.19266;0.23132;0.29635;0.23132
y13292;0.23951;0.40736;0.28107;0.40736
y13293;0.29679;0.46582;0.24799;0.46582
y13294;0.28988;0.53511;0.21568;0.53511
y13295;0.25111;0.36159;0.32801;0.36159
y13296;0.26415;0.35326;0.23980;0.35326
y13297;0.31214;0.43606;0.30475;0.43606
y13298;0.20244;0.35188;0.26241;0.35188
y13299;0.22504;0.26384;0.25641;0.26384
y13300;0.21606;0.57338;0.23038;0.57338
y13301;0.26002;0.31652;0.26932;0.31652
y13302;0.34759;0.56624;0.34891;0.56624
y13303;0.30741;0.43482;0.25170;0.43482
y13304;0.20459;0.33046;0.27044;0.33046
y13305;0.30611;0.31331;0.27631;0.31331
y13306;0.23619;0.35256;0.25599;0.35256
y13307;0.22724;0.31010;0.21758;0.31010
y13308;0.19394;0.40218;0.23508;0.40218
y13309;0.27394;0.35971;0.29545;0.35971
y13310;0.30959;0.25888;0.23115;0.25888
y13311;0.18824;0.19194;0.21479;0.19194
y13312;0.25423;0.36417;0.23667;0.36417
y13313;0.23176;0.51508;0.27663;0.51508
y13314;0.21309;0.32191;0.23325;0.32191
y13315;0.25225;0.30049;0.22586;0.30049
y13316;0.21820;0.16219;0.14242;0.16219
y13317;0.29384;0.29236;0.27985;0.29236
y13318;0.23957;0.33130;0.19072;0.33130
y13319;0.23025;0.35969;0.26868;0.35969
y13320;0.22424;0.22152;0.23530;0.22152
y13321;0.30137;0.33736;0.26342;0.33736
y13322;0.26462;0.44680;0.31819;0.44680
y13323;0.23167;0.30011;0.25176;0.30011
y13324;0.26070;0.23912;0.23756;0.23912
y13325;0.25655;0.28685;0.22147;0.28685
y13326;0.24036;0.42758;0.26244;0.42758
y13327;0.32874;0.46057;0.34937;0.46057
y13328;0.19401;0.40321;0.25220;0.40321
y13329;0.23433;0.50783;0.21566;0.50783
y13330;0.25172;0.28293;0.26558;0.28293
y13331;0.24171;0.25244;0.21492;0.25244
y13332;0.21371;0.27873;0.28189;0.27873
y13333;0.19861;0.28851;0.30294;0.28851
y13334;0.27487;0.20702;0.21481;0.20702
y13335;0.25465;0.32407;0.30531;0.32407
y13336;0.22679;0.32639;0.29698;0.32639
y13337;0.30612;0.53720;0.20998;0.53720
y13338;0.22053;0.32622;0.25777;0.32622
y13339;0.21201;0.46916;0.23922;0.46916
y13340;0.29468;0.48713;0.25112;0.48713
y13341;0.35071;0.53000;0.23816;0.53000
y13342;0.34557;0.34570;0.29733;0.34570
y13343;0.24314;0.40809;0.22432;0.40809
y13344;0.33463;0.32831;0.27876;0.32831
y13345;0.29005;0.27503;0.24901;0.27503
y13346;0.28815;0.23155;0.24227;0.23155
y13347;0.25388;0.26274;0.21152;0.26274
y13348;0.21760;0.37603;0.20822;0.37603
y13349;0.23857;0.26077;0.30689;0.26077
y13350;0.26025;0.28604;0.23415;0.28604
y13351;0.19852;0.34019;0.26522;0.34019
y13352;0.21931;0.28311;0.27891;0.28311
y13353;0.36224;0.43266;0.34745;0.43266
y13354;0.23081;0.42125;0.23734;0.42125
y13355;0.23380;0.44741;0.24666;0.44741
y13356;0.19139;0.29095;0.24319;0.29095
y13357;0.27461;0.33354;0.27700;0.33354
y13358;0.24403;0.23811;0.25329;0.23811
y13359;0.28968;0.34691;0.26907;0.34691
y13360;0.24037;0.21273;0.26802;0.21273
y13361;0.23953;0.27612;0.16120;0.27612
y13362;0.24480;0.32924;0.25465;0.32924
y13363;0.21797;0.25000;0.25755;0.25000
y13364;0.29013;0.25958;0.33308;0.25958
y13365;0.21559;0.30494;0.23620;0.30494
y13366;0.20621;0.25948;0.27523;0.25948
y13367;0.31662;0.31552;0.27954;0.31552
y13368;0.46999;0.53264;0.44468;0.53264
y13369;0.26499;0.27853;0.24274;0.27853
y13370;0.26194;0.41321;0.30076;0.41321
y13371;0.21043;0.22410;0.22857;0.22410
y13372;0.22624;0.34543;0.16538;0.34543
y13373;0.30823;0.43733;0.24910;0.43733
y13374;0.23437;0.25504;0.30796;0.25504
y13375;0.21241;0.25677;0.22759;0.25677
y13376;0.28028;0.36235;0.32311;0.36235
y13377;0.13537;0.15590;0.14767;0.15590
y13378;0.25256;0.32708;0.24423;0.32708
y13379;0.31983;0.25721;0.26911;0.25721
y13380;0.24935;0.31428;0.27824;0.31428
y13381;0.24347;0.26039;0.23502;0.26039
y13382;0.27340;0.38237;0.23256;0.38237
y13383;0.20481;0.36343;0.23463;0.36343
y13384;0.24006;0.39462;0.18338;0.39462
y13385;0.17493;0.29381;0.22824;0.29381
y13386;0.26932;0.31287;0.23068;0.31287
y13387;0.25768;0.20624;0.25384;0.20624
y13388;0.20193;0.18000;0.24170;0.18000
y13389;0.26204;0.30934;0.27960;0.30934
y13390;0.22564;0.53233;0.20134;0.53233
y13391;0.21409;0.42701;0.21901;0.42701
y13392;0.34296;0.38150;0.32504;0.38150
y13393;0.24722;0.30372;0.21472;0.30372
y13394;0.23608;0.52394;0.24154;0.52394
y13395;0.24322;0.28305;0.26525;0.28305
y13396;0.21755;0.21496;0.20823;0.21496
y13397;0.21646;0.33357;0.24517;0.33357
y13398;0.38876;0.38896;0.25427;0.38896
y13399;0.22561;0.44940;0.23633;0.44940
y13400;0.24413;0.51291;0.27253;0.51291
y13401;0.24210;0.22336;0.18251;0.22336
y13402;0.25550;0.30288;0.36571;0.30288
y13403;0.28132;0.46085;0.33137;0.46085
y13404;0.20139;0.29432;0.22427;0.29432
y13405;0.30504;0.41903;0.27415;0.41903
y13406;0.24239;0.29122;0.19176;0.29122
y13407;0.24511;0.24946;0.22770;0.24946
y13408;0.24166;0.32017;0.26173;0.32017
y13409;0.23922;0.21361;0.20971;0.21361
y13410;0.23707;0.27749;0.27099;0.27749
y13411;0.25966;0.29431;0.26030;0.29431
y13412;0.17523;0.16534;0.17368;0.16534
y13413;0.18260;0.39167;0.25253;0.39167
y13414;0.30293;0.43077;0.30056;0.43077
y13415;0.31880;0.47643;0.31828;0.47643
y13416;0.24319;0.31999;0.29935;0.31999
y13417;0.20429;0.18315;0.14504;0.18315
y13418;0.34966;0.46810;0.41330;0.46810
y13419;0.25050;0.39477;0.30630;0.39477
y13420;0.33519;0.33866;0.36051;0.33866
y13421;0.21515;0.42973;0.24787;0.42973
y13422;0.21784;0.29606;0.36906;0.29606
y13423;0.19718;0.32244;0.21056;0.32244
y13424;0.19629;0.35330;0.30442;0.35330
y13425;0.30037;0.38765;0.22828;0.38765
y13426;0.25027;0.29856;0.24049;0.29856
y13427;0.27276;0.46427;0.22244;0.46427
y13428;0.24751;0.47955;0.25237;0.47955
y13429;0.27825;0.32584;0.26941;0.32584
y13430;0.28914;0.43061;0.28175;0.43061
y13431;0.21492;0.24006;0.20856;0.24006
y13432;0.32413;0.53556;0.25586;0.53556
y13433;0.25796;0.53747;0.19124;0.53747
y13434;0.20032;0.18180;0.16307;0.18180
y13435;0.23391;0.28034;0.27471;0.28034
y13436;0.22588;0.39625;0.25615;0.39625
y13437;0.32975;0.36772;0.31139;0.36772
y13438;0.23158;0.37963;0.20452;0.37963
y13439;0.26096;0.38416;0.33326;0.38416
y13440;0.24488;0.32775;0.26038;0.32775
y13441;0.20282;0.20785;0.22706;0.20785
y13442;0.22012;0.37111;0.24062;0.37111
y13443;0.28156;0.32474;0.25337;0.32474
y13444;0.17802;0.17905;0.13044;0.17905
y13445;0.22116;0.28454;0.26938;0.28454
y13446;0.24744;0.38731;0.19100;0.38731
y13447;0.24696;0.34261;0.24665;0.34261
y13448;0.25538;0.52568;0.21767;0.52568
y13449;0.21156;0.30820;0.22315;0.30820
y13450;0.26213;0.38506;0.22430;0.38506
y13451;0.21893;0.23831;0.21446;0.23831
y13452;0.25758;0.38868;0.26299;0.38868
y13453;0.22996;0.47711;0.32212;0.47711
y13454;0.24063;0.34952;0.24547;0.34952
y13455;0.17582;0.16762;0.15038;0.16762
y13456;0.28347;0.46217;0.21834;0.46217
y13457;0.19667;0.39304;0.30421;0.39304
y13458;0.20829;0.41604;0.22367;0.41604
y13459;0.23254;0.23149;0.23278;0.23149
y13460;0.29568;0.41316;0.27701;0.41316
y13461;0.33212;0.38560;0.25326;0.38560
y13462;0.34120;0.40608;0.26786;0.40608
y13463;0.21259;0.26297;0.24467;0.26297
y13464;0.23028;0.31517;0.23572;0.31517
y13465;0.26159;0.39897;0.21926;0.39897
y13466;0.23064;0.22592;0.23729;0.22592
y13467;0.17233;0.35791;0.25146;0.35791
y13468;0.26023;0.35101;0.31758;0.35101
y13469;0.21167;0.40915;0.27790;0.40915
